arxiv_id,title,summary,published,updated,html_url,pdf_url,authors,affiliations,countries,primary_category,categories
http://arxiv.org/abs/2102.07489v1,Canonical Correlation and Assortative Matching: A Remark,"  In the context of the Beckerian theory of marriage, when men and women match
on a single-dimensional index that is the weighted sum of their respective
multivariate attributes, many papers in the literature have used linear
canonical correlation, and related techniques, in order to estimate these
weights. We argue that this estimation technique is inconsistent and suggest
some solutions.
",2021-02-15T11:45:13Z,2021-02-15T11:45:13Z,http://arxiv.org/abs/2102.07489v1,http://arxiv.org/pdf/2102.07489v1,"Arnaud Dupuy, Alfred Galichon","Unknown, Unknown",,econ.GN,q-fin.EC
http://arxiv.org/abs/2106.04239v1,"The Russian practice of applying cluster approach in regional
  development","  The article considers the practice of applying the cluster approach in Russia
as a tool for overcoming economic inequality between Russian regions. The
authors of the study analyze the legal framework of cluster policy in Russia,
noting that its successful implementation requires a little more time than
originally planned. Special attention is paid to the experience of
benchmarking.
",2021-06-08T10:35:59Z,2021-06-08T10:35:59Z,http://arxiv.org/abs/2106.04239v1,http://arxiv.org/pdf/2106.04239v1,"Victor Grebenik, Yuri Tarasenko, Dmitry Zerkin, Mattia Masolletti","Unknown, Unknown, Unknown, Unknown",,econ.GN,q-fin.EC
http://arxiv.org/abs/2106.09498v1,"The Concept, Types and Structure of Corruption","  The article analyzes the essence of the phenomenon of corruption, highlights
its main varieties and characteristics. The authors of the study apply
historical analysis, emphasizing the long-term nature of corruption and its
historical roots. The paper uses legal analysis to characterize the legal
interpretation of corruption as an economic crime.
",2021-06-17T13:48:09Z,2021-06-17T13:48:09Z,http://arxiv.org/abs/2106.09498v1,http://arxiv.org/pdf/2106.09498v1,"Oleg Antonov, Ekaterina Lineva","Unknown, Unknown",,econ.GN,q-fin.EC
http://arxiv.org/abs/2107.04098v1,Centralized Matching with Incomplete Information,"  We study the impacts of incomplete information on centralized one-to-one
matching markets. We focus on the commonly used Deferred Acceptance mechanism
(Gale and Shapley, 1962). We show that many complete-information results are
fragile to a small infusion of uncertainty about others' preferences.
",2021-07-08T20:32:22Z,2021-07-08T20:32:22Z,http://arxiv.org/abs/2107.04098v1,http://arxiv.org/pdf/2107.04098v1,"Marcelo Ariel Fernandez, Kirill Rudov, Leeat Yariv","Unknown, Unknown, Unknown",,econ.TH,"econ.GN, q-fin.EC"
http://arxiv.org/abs/2108.13506v1,Submission Fees in Risk-Taking Contests,"  This paper investigates stochastic continuous time contests with a twist: the
designer requires that contest participants incur some cost to submit their
entries. When the designer wishes to maximize the (expected) performance of the
top performer, a strictly positive submission fee is optimal. When the designer
wishes to maximize total (expected) performance, either the highest submission
fee or the lowest submission fee is optimal.
",2021-08-30T20:07:59Z,2021-08-30T20:07:59Z,http://arxiv.org/abs/2108.13506v1,http://arxiv.org/pdf/2108.13506v1,Mark Whitmeyer,Unknown,,econ.TH,"econ.GN, math.PR, q-fin.EC"
http://arxiv.org/abs/2207.04441v2,Nobel begets Nobel,"  I construct the professor-student network for laureates of and candidates for
the Nobel Prize in Economics. I study the effect of proximity to previous
Nobelists on winning the Nobel Prize. Conditional on being Nobel-worthy,
students and grandstudents of Nobel laureates are significantly less likely to
win. Professors and fellow students of Nobel Prize winners, however, are
significantly more likely to win.
",2022-07-10T11:33:45Z,2023-03-10T17:42:42Z,http://arxiv.org/abs/2207.04441v2,http://arxiv.org/pdf/2207.04441v2,Richard S. J. Tol,Unknown,,econ.GN,q-fin.EC
http://arxiv.org/abs/2209.02683v1,"Classicals versus Keynesians: Fifty Distinctions between Two Major
  Schools of Economic Thought","  Macroeconomics essentially discusses macroeconomic phenomena from the
perspectives of various schools of economic thought, each of which takes
different views on how macroeconomic agents make decisions and how the
corresponding markets operate. Therefore, developing a clear, comprehensive
understanding of how and in what ways these schools of economic thought differ
is a key and a prerequisite for economics students to prosper academically and
professionally in the discipline. This becomes even more crucial as economics
students pursue their studies toward higher levels of education and graduate
school, during which students are expected to attain higher levels of Bloom's
taxonomy, including analysis, synthesis, evaluation, and creation. Teaching the
distinctions and similarities of the two major schools of economic thought has
never been an easy task to undertake in the classroom. Although the reason for
such a hardship can be multi-fold, one reason has undoubtedly been students'
lack of a holistic view on how the two mainstream economic schools of thought
differ. There is strong evidence that students make smoother transition to
higher levels of education after building up such groundwork, on which they can
build further later on (e.g. Didia and Hasnat, 1998; Marcal and Roberts, 2001;
Islam, et al., 2008; Green, et al., 2009; White, 2016). The paper starts with a
visual spectrum of various schools of economic thought, and then narrows down
the scope to the classical and Keynesian schools, i.e. the backbone of modern
macroeconomics. Afterwards, a holistic table contrasts the two schools in terms
of 50 aspects. Not only does this table help economics students enhance their
comprehension, retention, and critical-thinking capability, it also benefits
macroeconomic instructors to ...
",2022-09-06T17:52:33Z,2022-09-06T17:52:33Z,http://arxiv.org/abs/2209.02683v1,http://arxiv.org/pdf/2209.02683v1,Seyyed Ali Zeytoon Nejad Moosavian,Unknown,,econ.GN,q-fin.EC
http://arxiv.org/abs/2212.09617v1,Expected Growth Criterion: An Axiomatization,"  I provide necessary and sufficient conditions for an agent's preferences to
be represented by a unique ergodic transformation. Put differently, if an agent
seeks to maximize the time average growth of their wealth, what axioms must
their preferences obey? By answering this, I provide economic theorists a clear
view of where ""Ergodicity Economics"" deviates from established models.
",2022-12-19T16:56:34Z,2022-12-19T16:56:34Z,http://arxiv.org/abs/2212.09617v1,http://arxiv.org/pdf/2212.09617v1,Joshua Lawson,Unknown,,econ.TH,
http://arxiv.org/abs/2308.10993v1,Econometrics of Machine Learning Methods in Economic Forecasting,"  This paper surveys the recent advances in machine learning method for
economic forecasting. The survey covers the following topics: nowcasting,
textual data, panel and tensor data, high-dimensional Granger causality tests,
time series cross-validation, classification with economic losses.
",2023-08-21T19:19:34Z,2023-08-21T19:19:34Z,http://arxiv.org/abs/2308.10993v1,http://arxiv.org/pdf/2308.10993v1,"Andrii Babii, Eric Ghysels, Jonas Striaukas","Unknown, Unknown, Unknown",,econ.EM,"stat.AP, stat.ME, stat.ML"
http://arxiv.org/abs/2308.11069v1,Classical Economics: Lost and Found,"  ""Economists miss the boat when they act as if Arrow and Debreu's general
equilibrium model accurately describes markets in the real world of constant
change. In contrast, the classical view on the market mechanism offers a
helpful foundation on which to add modern insights about how markets create and
coordinate information.""
",2023-08-21T22:27:25Z,2023-08-21T22:27:25Z,http://arxiv.org/abs/2308.11069v1,http://arxiv.org/pdf/2308.11069v1,"Sabiou Inoua, Vernon Smith","Unknown, Unknown",,econ.GN,q-fin.EC
http://arxiv.org/abs/2309.06383v1,Dynamic Arrangements in Economic Theory: Level-Agnostic Representations,"  If Economics is understood as the study of the interactions among intentional
agents, being rationality the main source of intentional behavior, the
mathematical tools that it requires must be extended to capture systemic
effects. Here we choose an alternative toolbox based on Category Theory. We
examine potential {\em level-agnostic} formalisms, presenting three categories,
$\mathcal{PR}$, $\mathcal{G}$ and an encompassing one, $\mathcal{PR-G}$. The
latter allows for representing dynamic rearrangements of the interactions among
different agents.
",2023-09-12T16:48:33Z,2023-09-12T16:48:33Z,http://arxiv.org/abs/2309.06383v1,http://arxiv.org/pdf/2309.06383v1,Fernando Tohmé,Unknown,,econ.TH,"18A99, 91A70, 91B03, F.4; G.2"
